"","Name","OverallRank","Seattle","NYC","UniqueToSeattle","UniqueToNYC"
"2676","Pelusa",2676,3246,2901,FALSE,FALSE
"2677","Penny Lane",2677,1671,NA,TRUE,FALSE
"2678","Pepi",2678,9314,1994,FALSE,TRUE
"2679","Pepito",2679,9316,1995,FALSE,TRUE
"2680","Peri",2680,3253,2903,FALSE,FALSE
"2681","Perseus",2681,3255,2905,FALSE,FALSE
"2682","Pesto",2682,9351,1999,FALSE,TRUE
"2683","Pina",2683,3269,2917,FALSE,FALSE
"2684","Pingo",2684,2204,7165,TRUE,FALSE
"2685","Pippy",2685,3270,2921,FALSE,FALSE
"2686","Pirate",2686,2206,7188,TRUE,FALSE
"2687","Pizza",2687,9462,2004,FALSE,TRUE
"2688","Poke",2688,1678,NA,TRUE,FALSE
"2689","Poly",2689,3278,2924,FALSE,FALSE
"2690","Portia",2690,3282,2934,FALSE,FALSE
"2691","Powder",2691,3284,2937,FALSE,FALSE
"2692","Princesa",2692,NA,1544,FALSE,TRUE
"2693","Princess Buttercup",2693,1683,NA,TRUE,FALSE
"2694","Princess Leia",2694,1684,NA,TRUE,FALSE
"2695","Princessa",2695,NA,1545,FALSE,TRUE
"2696","Pua",2696,1686,NA,TRUE,FALSE
"2697","Puddy",2697,3291,2951,FALSE,FALSE
"2698","Puffin",2698,2216,7304,TRUE,FALSE
"2699","Pushkin",2699,3296,2956,FALSE,FALSE
"2700","Quentin",2700,1688,NA,TRUE,FALSE
"2701","Queso",2701,2220,7346,TRUE,FALSE
"2702","Quigley",2702,3303,2958,FALSE,FALSE
"2703","Rafael",2703,9683,2019,FALSE,TRUE
"2704","Rainey",2704,1693,NA,TRUE,FALSE
"2705","Rainie",2705,1694,NA,TRUE,FALSE
"2706","Rainy",2706,2223,7394,TRUE,FALSE
"2707","Ramen",2707,2224,7406,TRUE,FALSE
"2708","Randall",2708,3313,2968,FALSE,FALSE
"2709","Raphael",2709,2225,7415,TRUE,FALSE
"2710","Redford",2710,9769,2022,FALSE,TRUE
"2711","Reed",2711,3318,2978,FALSE,FALSE
"2712","Reign",2712,9781,2023,FALSE,TRUE
"2713","Reya",2713,3325,2987,FALSE,FALSE
"2714","Reyes",2714,9809,2026,FALSE,TRUE
"2715","Riggins",2715,3333,2991,FALSE,FALSE
"2716","Riggs",2716,3334,2992,FALSE,FALSE
"2717","Riker",2717,1700,NA,TRUE,FALSE
"2718","Rin",2718,3336,2994,FALSE,FALSE
"2719","Rock",2719,NA,1552,FALSE,TRUE
"2720","Roland",2720,NA,1554,FALSE,TRUE
"2721","Rorschach",2721,1704,NA,TRUE,FALSE
"2722","Rosebud",2722,3347,3017,FALSE,FALSE
"2723","Rubio",2723,NA,1560,FALSE,TRUE
"2724","Russ",2724,2241,7617,TRUE,FALSE
"2725","Sabi",2725,1707,NA,TRUE,FALSE
"2726","Sachi",2726,2242,7634,TRUE,FALSE
"2727","Saffron",2727,2243,7640,TRUE,FALSE
"2728","Sal",2728,1708,NA,TRUE,FALSE
"2729","Sallie",2729,10126,2044,FALSE,TRUE
"2730","Santo",2730,10176,2049,FALSE,TRUE
"2731","Sappho",2731,1712,NA,TRUE,FALSE
"2732","Sargent",2732,10182,2051,FALSE,TRUE
"2733","Selkie",2733,3387,3052,FALSE,FALSE
"2734","Seneca",2734,1718,NA,TRUE,FALSE
"2735","Senna",2735,10290,2057,FALSE,TRUE
"2736","Sequoia",2736,1719,NA,TRUE,FALSE
"2737","Sergio",2737,10302,2058,FALSE,TRUE
"2738","Seymour",2738,10316,2059,FALSE,TRUE
"2739","Shai",2739,10334,2061,FALSE,TRUE
"2740","Shayna",2740,NA,1569,FALSE,TRUE
"2741","Sheeba",2741,2256,7809,TRUE,FALSE
"2742","Sheena",2742,10365,2064,FALSE,TRUE
"2743","Shipoo",2743,NA,1570,FALSE,TRUE
"2744","Shippo",2744,2258,7831,TRUE,FALSE
"2745","Shrimp",2745,3402,3075,FALSE,FALSE
"2746","Shuri",2746,3403,3076,FALSE,FALSE
"2747","Siggy",2747,2261,7872,TRUE,FALSE
"2748","Silver",2748,3405,3079,FALSE,FALSE
"2749","Siouxsie",2749,1723,NA,TRUE,FALSE
"2750","Sister",2750,1726,NA,TRUE,FALSE
"2751","Skadi",2751,2264,7896,TRUE,FALSE
"2752","Skeeter",2752,2265,7898,TRUE,FALSE
"2753","Slate",2753,10512,2067,FALSE,TRUE
"2754","Slinky",2754,10519,2068,FALSE,TRUE
"2755","Smith",2755,NA,1575,FALSE,TRUE
"2756","Smokie",2756,2268,7932,TRUE,FALSE
"2757","Snow White",2757,1728,NA,TRUE,FALSE
"2758","Sokka",2758,3420,3093,FALSE,FALSE
"2759","Sola",2759,3421,3094,FALSE,FALSE
"2760","Solomon",2760,1729,NA,TRUE,FALSE
"2761","Sombra",2761,1730,NA,TRUE,FALSE
"2762","Sonya",2762,3422,3097,FALSE,FALSE
"2763","Sparkie",2763,NA,1582,FALSE,TRUE
"2764","Sparks",2764,2273,8013,TRUE,FALSE
"2765","Spice",2765,2274,8021,TRUE,FALSE
"2766","Splash",2766,2275,8028,TRUE,FALSE
"2767","Spring",2767,3428,3110,FALSE,FALSE
"2768","Sprite",2768,2279,8039,TRUE,FALSE
"2769","Spruce",2769,1736,NA,TRUE,FALSE
"2770","Stella Luna",2770,1739,NA,TRUE,FALSE
"2771","Stevie Nicks",2771,1740,NA,TRUE,FALSE
"2772","Strawberry",2772,2285,8093,TRUE,FALSE
"2773","Sumo",2773,1741,NA,TRUE,FALSE
"2774","Supernova",2774,10830,2079,FALSE,TRUE
"2775","Susu",2775,3448,3128,FALSE,FALSE
"2776","Swan",2776,3449,3131,FALSE,FALSE
"2777","Syd",2777,10862,2080,FALSE,TRUE
"2778","T-Bone",2778,2297,8163,TRUE,FALSE
"2779","Taki",2779,3456,3137,FALSE,FALSE
"2780","Talisker",2780,1747,NA,TRUE,FALSE
"2781","Tally",2781,1748,NA,TRUE,FALSE
"2782","Talulah",2782,2300,8194,TRUE,FALSE
"2783","Tarzan",2783,3460,3139,FALSE,FALSE
"2784","Taxi",2784,10978,2087,FALSE,TRUE
"2785","Teagan",2785,2304,8230,TRUE,FALSE
"2786","Texas",2786,2308,8271,TRUE,FALSE
"2787","Thumper",2787,NA,1598,FALSE,TRUE
"2788","Thurman",2788,3473,3153,FALSE,FALSE
"2789","Tiana",2789,3475,3154,FALSE,FALSE
"2790","Tico",2790,NA,1599,FALSE,TRUE
"2791","Tiger Lily",2791,1754,NA,TRUE,FALSE
"2792","Tiggy",2792,1755,NA,TRUE,FALSE
"2793","Tilda",2793,2310,8310,TRUE,FALSE
"2794","Titi",2794,2313,8342,TRUE,FALSE
"2795","Toad",2795,2315,8346,TRUE,FALSE
"2796","Toddy",2796,11169,2094,FALSE,TRUE
"2797","Tomo",2797,1761,NA,TRUE,FALSE
"2798","Topaz",2798,2318,8374,TRUE,FALSE
"2799","Tortellini",2799,2319,8388,TRUE,FALSE
"2800","Tory",2800,NA,1604,FALSE,TRUE
"2801","Travis",2801,11264,2099,FALSE,TRUE
"2802","Treasure",2802,11265,2100,FALSE,TRUE
"2803","Trinity",2803,NA,1605,FALSE,TRUE
"2804","Triton",2804,3502,3173,FALSE,FALSE
"2805","Trust",2805,11314,2106,FALSE,TRUE
"2806","Tuco",2806,2323,8457,TRUE,FALSE
"2807","Tugboat",2807,2324,8461,TRUE,FALSE
"2808","Tycho",2808,2329,8490,TRUE,FALSE
"2809","Una",2809,3522,3186,FALSE,FALSE
"2810","Valerie",2810,3525,3190,FALSE,FALSE
"2811","Velcro",2811,1771,NA,TRUE,FALSE
"2812","Velvet",2812,3528,3193,FALSE,FALSE
"2813","Vern",2813,1772,NA,TRUE,FALSE
"2814","Verona",2814,1773,NA,TRUE,FALSE
"2815","Vida",2815,3530,3199,FALSE,FALSE
"2816","Viggo",2816,11478,2120,FALSE,TRUE
"2817","Voodoo",2817,2337,8613,TRUE,FALSE
"2818","Wang",2818,NA,1613,FALSE,TRUE
"2819","Whisky",2819,1782,NA,TRUE,FALSE
"2820","White",2820,11583,2128,FALSE,TRUE
"2821","Whitey",2821,11586,2129,FALSE,TRUE
"2822","Whitney",2822,3546,3220,FALSE,FALSE
"2823","Widget",2823,1783,NA,TRUE,FALSE
"2824","Williams",2824,NA,1615,FALSE,TRUE
"2825","Wonder",2825,2345,8681,TRUE,FALSE
"2826","Woofie",2826,11675,2132,FALSE,TRUE
"2827","Woofy",2827,3556,3227,FALSE,FALSE
"2828","Wookie",2828,11677,2133,FALSE,TRUE
"2829","Xander",2829,2347,8700,TRUE,FALSE
"2830","Yara",2830,11721,2135,FALSE,TRUE
"2831","Zach",2831,3574,3243,FALSE,FALSE
"2832","Zachary",2832,NA,1620,FALSE,TRUE
"2833","Zander",2833,3575,3246,FALSE,FALSE
"2834","Zane",2834,NA,1622,FALSE,TRUE
"2835","Zed",2835,2350,8805,TRUE,FALSE
"2836","Zella",2836,2351,8813,TRUE,FALSE
"2837","Zenith",2837,11833,2140,FALSE,TRUE
"2838","Zizou",2838,2356,8857,TRUE,FALSE
"2839","Zoie",2839,11880,2146,FALSE,TRUE
"2840","Zucca",2840,1790,NA,TRUE,FALSE
"2841","Zumi",2841,2358,8884,TRUE,FALSE
"2842","Aaliyah",2842,3598,2149,FALSE,FALSE
"2843","Abu",2843,3631,2151,FALSE,FALSE
"2844","Addie Lou",2844,1793,NA,TRUE,FALSE
"2845","Adelaide",2845,3646,2154,FALSE,FALSE
"2846","Adi",2846,3649,2156,FALSE,FALSE
"2847","Admiral",2847,3653,2157,FALSE,FALSE
"2848","Aero",2848,1794,NA,TRUE,FALSE
"2849","Agatha",2849,3669,2159,FALSE,FALSE
"2850","Agave",2850,NA,1630,FALSE,TRUE
"2851","Akio",2851,2369,3324,FALSE,FALSE
"2852","Albee",2852,1798,NA,TRUE,FALSE
"2853","Alder",2853,1799,NA,TRUE,FALSE
"2854","Alexa",2854,2376,3337,FALSE,FALSE
"2855","Alfi",2855,2378,3340,FALSE,FALSE
"2856","Allison",2856,NA,1636,FALSE,TRUE
"2857","Aly",2857,2388,3358,FALSE,FALSE
"2858","Amanda",2858,NA,1638,FALSE,TRUE
"2859","Ambrose",2859,2390,3367,FALSE,FALSE
"2860","Ami",2860,3766,2172,FALSE,FALSE
"2861","Amico",2861,3768,2173,FALSE,FALSE
"2862","Amie",2862,1805,NA,TRUE,FALSE
"2863","Amor",2863,3775,2176,FALSE,FALSE
"2864","Anabelle",2864,2394,3383,FALSE,FALSE
"2865","Anastasia",2865,3784,2177,FALSE,FALSE
"2866","Andi",2866,3788,2180,FALSE,FALSE
"2867","Andre",2867,2397,3393,FALSE,FALSE
"2868","Annabel",2868,3807,2181,FALSE,FALSE
"2869","Anthony",2869,NA,1644,FALSE,TRUE
"2870","Anton",2870,2403,3413,FALSE,FALSE
"2871","Archimedes",2871,3855,2183,FALSE,FALSE
"2872","Aretha",2872,2407,3433,FALSE,FALSE
"2873","Ashby",2873,2412,3459,FALSE,FALSE
"2874","Ashe",2874,2413,3460,FALSE,FALSE
"2875","Asta",2875,1811,NA,TRUE,FALSE
"2876","Avalon",2876,2416,3493,FALSE,FALSE
"2877","Axl",2877,NA,1654,FALSE,TRUE
"2878","B",2878,2421,3518,FALSE,FALSE
"2879","Babe",2879,3998,2195,FALSE,FALSE
"2880","Baily",2880,4037,2201,FALSE,FALSE
"2881","Baldur",2881,1818,NA,TRUE,FALSE
"2882","Bali",2882,4046,2203,FALSE,FALSE
"2883","Bambam",2883,2431,3554,FALSE,FALSE
"2884","Bambina",2884,4057,2205,FALSE,FALSE
"2885","Banner",2885,2435,3567,FALSE,FALSE
"2886","Banshee",2886,2436,3569,FALSE,FALSE
